idProposicao,siglaTipo,nomeProposicao,ementa,dataApresentacao,casaOrigem,nomeAutor,regimeTramitacao,descricaoSituacao,urlInteiroTeor
2239197,EMC,EMC 72/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Luiz do Carmo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866644
2239198,EMC,EMC 73/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Luiz do Carmo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866645
2239199,EMC,EMC 74/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Luiz do Carmo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866646
2239200,EMC,EMC 75/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Luiz do Carmo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866647
2239201,EMC,EMC 76/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Márcio Marinho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866648
2239202,EMC,EMC 77/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Márcio Marinho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866649
2239203,EMC,EMC 78/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Márcio Marinho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866650
2239204,EMC,EMC 79/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Diego Andrade,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866651
2239205,EMC,EMC 80/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Vanderlei Macris,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866652
2239206,EMC,EMC 81/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Edmilson Rodrigues,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866653
2239207,EMC,EMC 82/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Edmilson Rodrigues,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866654
2239208,EMC,EMC 83/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,RENAN CALHEIROS,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866655
2239209,EMC,EMC 84/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,RENAN CALHEIROS,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866656
2239210,EMC,EMC 85/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866657
2239211,EMC,EMC 86/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866658
2239212,EMC,EMC 87/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866659
2239213,EMC,EMC 88/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866660
2239214,EMC,EMC 89/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866661
2239215,EMC,EMC 90/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866662
2239216,EMC,EMC 91/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Coronel Tadeu,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866663
2239217,EMC,EMC 92/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Beto Pereira,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866664
2239218,EMC,EMC 93/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Beto Pereira,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866665
2239219,EMC,EMC 94/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Beto Pereira,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866666
2239220,EMC,EMC 95/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Beto Pereira,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866667
2239221,EMC,EMC 96/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Beto Pereira,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866668
2239222,EMC,EMC 97/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Beto Pereira,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866669
2239223,EMC,EMC 98/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866670
2239224,EMC,EMC 99/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866671
2239225,EMC,EMC 100/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866672
2239226,EMC,EMC 101/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866673
2239227,EMC,EMC 102/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866674
2239228,EMC,EMC 103/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866675
2239229,EMC,EMC 104/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ZENAIDE MAIA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866676
2239230,EMC,EMC 105/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Jean Paul Prates,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866677
2239231,EMC,EMC 106/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Elias Vaz,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866678
2239232,EMC,EMC 107/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Elias Vaz,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866679
2239233,EMC,EMC 108/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Elias Vaz,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866680
2239234,EMC,EMC 109/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Elias Vaz,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866681
2239235,EMC,EMC 110/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Elias Vaz,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866682
2239236,EMC,EMC 111/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Elias Vaz,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866683
2239237,EMC,EMC 112/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Felipe Rigoni,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866684
2239238,EMC,EMC 113/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Felipe Rigoni,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866685
2239239,EMC,EMC 114/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Felipe Rigoni,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866686
2239240,EMC,EMC 115/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Felipe Rigoni,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866687
2239241,EMC,EMC 116/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Felipe Rigoni,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866688
2239242,EMC,EMC 117/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Felipe Rigoni,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866689
2239243,EMC,EMC 118/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Weverton,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866690
2239244,EMC,EMC 119/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Weverton,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866691
2239245,EMC,EMC 120/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866692
2239246,EMC,EMC 121/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866693
2239247,EMC,EMC 122/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866694
2239248,EMC,EMC 123/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866695
2239249,EMC,EMC 124/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866696
2239250,EMC,EMC 125/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866697
2239251,EMC,EMC 126/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866698
2239252,EMC,EMC 127/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866699
2239253,EMC,EMC 128/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866700
2239254,EMC,EMC 129/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866701
2239255,EMC,EMC 130/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866702
2239256,EMC,EMC 131/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,José Nelto,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866703
2239257,EMC,EMC 132/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jose Mario Schreiner,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866704
2239258,EMC,EMC 133/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jose Mario Schreiner,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866705
2239259,EMC,EMC 134/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Arnaldo Jardim,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866706
2239260,EMC,EMC 135/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Arnaldo Jardim,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866707
2239261,EMC,EMC 136/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,AROLDE DE OLIVEIRA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866708
2239262,EMC,EMC 137/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,,Soraya Thronicke,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866709
2239263,EMC,EMC 138/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866710
2239264,EMC,EMC 139/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866711
2239265,EMC,EMC 140/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866712
2239266,EMC,EMC 141/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866713
2239267,EMC,EMC 142/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866714
2239268,EMC,EMC 143/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866715
2239269,EMC,EMC 144/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Enio Verri,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866716
2239270,EMC,EMC 145/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Enio Verri,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866717
2239271,EMC,EMC 146/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Enio Verri,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866718
2239272,EMC,EMC 147/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Enio Verri,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866719
2239273,EMC,EMC 148/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gildenemyr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866720
2239274,EMC,EMC 149/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gildenemyr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866721
2239275,EMC,EMC 150/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gildenemyr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866722
2239276,EMC,EMC 151/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gildenemyr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866723
2239277,EMC,EMC 152/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gildenemyr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866724
2239278,EMC,EMC 153/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gildenemyr,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866725
2239279,EMC,EMC 154/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,LUIS CARLOS HEINZE,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866726
2239280,EMC,EMC 155/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,LUIS CARLOS HEINZE,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866727
2239281,EMC,EMC 156/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,LUIS CARLOS HEINZE,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866728
2239282,EMC,EMC 157/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,LUIS CARLOS HEINZE,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866729
2239283,EMC,EMC 158/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,JAQUES WAGNER,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866730
2239284,EMC,EMC 159/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,JAQUES WAGNER,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866731
2239285,EMC,EMC 160/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,JAQUES WAGNER,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866732
2239286,EMC,EMC 161/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,JAQUES WAGNER,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866733
2239287,EMC,EMC 162/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gilberto Nascimento,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866734
2239288,EMC,EMC 163/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Gilberto Nascimento,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866735
2239289,EMC,EMC 164/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Paulo Ganime,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866736
2239290,EMC,EMC 165/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Paulo Ganime,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866737
2239291,EMC,EMC 166/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,MAJOR OLIMPIO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866738
2239292,EMC,EMC 167/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,MAJOR OLIMPIO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866739
2239293,EMC,EMC 168/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866740
2239294,EMC,EMC 169/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866741
2239295,EMC,EMC 170/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866742
2239296,EMC,EMC 171/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866743
2239297,EMC,EMC 172/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866744
2239298,EMC,EMC 173/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866745
2239299,EMC,EMC 174/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866746
2239300,EMC,EMC 175/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866747
2239301,EMC,EMC 176/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,Celso Sabino,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866748
2239302,EMC,EMC 177/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ÁLVARO DIAS,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866749
2239303,EMC,EMC 178/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866750
2239304,EMC,EMC 179/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866751
2239305,EMC,EMC 180/2020,Dá nova redação à MPV 899/2019 NA,2019-10-23T00:00:00Z,CD,ROGÉRIO CARVALHO,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866752
