idProposicao,uri,dataApresentacao,siglaTipo,codTipo,numero,ano,nomeProposicao,indTramitando
141029,http://legis.senado.gov.br/dadosabertos/materia/141029,2020-03-12,RQS,,00128,2020,RQS 128/2020,Sim
141058,http://legis.senado.gov.br/dadosabertos/materia/141058,2020-03-11,RQS,,00129,2020,RQS 129/2020,Sim
141068,http://legis.senado.gov.br/dadosabertos/materia/141068,2020-03-12,RQS,,00130,2020,RQS 130/2020,Sim
141070,http://legis.senado.gov.br/dadosabertos/materia/141070,2020-03-11,RQS,,00131,2020,RQS 131/2020,Sim
141075,http://legis.senado.gov.br/dadosabertos/materia/141075,2020-03-12,RQS,,00132,2020,RQS 132/2020,Sim
141106,http://legis.senado.gov.br/dadosabertos/materia/141106,2020-03-17,RQS,,00133,2020,RQS 133/2020,Sim
141107,http://legis.senado.gov.br/dadosabertos/materia/141107,2020-03-18,RQS,,00134,2020,RQS 134/2020,Sim
141113,http://legis.senado.gov.br/dadosabertos/materia/141113,2020-03-20,RQS,,00135,2020,RQS 135/2020,Sim
141115,http://legis.senado.gov.br/dadosabertos/materia/141115,2020-03-20,RQS,,00136,2020,RQS 136/2020,Sim
141116,http://legis.senado.gov.br/dadosabertos/materia/141116,2020-03-20,RQS,,00137,2020,RQS 137/2020,Sim
141151,http://legis.senado.gov.br/dadosabertos/materia/141151,2020-03-24,RQS,,00138,2020,RQS 138/2020,Não
141152,http://legis.senado.gov.br/dadosabertos/materia/141152,2020-03-24,RQS,,00139,2020,RQS 139/2020,Não
141153,http://legis.senado.gov.br/dadosabertos/materia/141153,2020-03-24,RQS,,00140,2020,RQS 140/2020,Não
141160,http://legis.senado.gov.br/dadosabertos/materia/141160,2020-03-24,RQS,,00141,2020,RQS 141/2020,Sim
141161,http://legis.senado.gov.br/dadosabertos/materia/141161,2020-03-24,RQS,,00142,2020,RQS 142/2020,Não
141162,http://legis.senado.gov.br/dadosabertos/materia/141162,2020-03-24,RQS,,00143,2020,RQS 143/2020,Não
141163,http://legis.senado.gov.br/dadosabertos/materia/141163,2020-03-24,RQS,,00144,2020,RQS 144/2020,Não
141164,http://legis.senado.gov.br/dadosabertos/materia/141164,2020-03-24,RQS,,00145,2020,RQS 145/2020,Não
141191,http://legis.senado.gov.br/dadosabertos/materia/141191,2020-03-25,RQS,,00146,2020,RQS 146/2020,Sim
141211,http://legis.senado.gov.br/dadosabertos/materia/141211,2020-03-26,RQS,,00147,2020,RQS 147/2020,Não
141215,http://legis.senado.gov.br/dadosabertos/materia/141215,2020-03-26,RQS,,00148,2020,RQS 148/2020,Sim
141218,http://legis.senado.gov.br/dadosabertos/materia/141218,2020-03-26,RQS,,00149,2020,RQS 149/2020,Sim
141284,http://legis.senado.gov.br/dadosabertos/materia/141284,2020-03-30,RQS,,00150,2020,RQS 150/2020,Sim
141285,http://legis.senado.gov.br/dadosabertos/materia/141285,2020-03-30,RQS,,00151,2020,RQS 151/2020,Sim
141286,http://legis.senado.gov.br/dadosabertos/materia/141286,2020-03-30,RQS,,00152,2020,RQS 152/2020,Sim
141287,http://legis.senado.gov.br/dadosabertos/materia/141287,2020-03-30,RQS,,00153,2020,RQS 153/2020,Sim
141289,http://legis.senado.gov.br/dadosabertos/materia/141289,2020-03-30,RQS,,00154,2020,RQS 154/2020,Sim
141290,http://legis.senado.gov.br/dadosabertos/materia/141290,2020-03-30,RQS,,00155,2020,RQS 155/2020,Sim
141310,http://legis.senado.gov.br/dadosabertos/materia/141310,2020-03-31,RQS,,00156,2020,RQS 156/2020,Sim
141313,http://legis.senado.gov.br/dadosabertos/materia/141313,2020-03-31,RQS,,00157,2020,RQS 157/2020,Sim
141314,http://legis.senado.gov.br/dadosabertos/materia/141314,2020-03-31,RQS,,00158,2020,RQS 158/2020,Sim
141316,http://legis.senado.gov.br/dadosabertos/materia/141316,2020-03-31,RQS,,00159,2020,RQS 159/2020,Sim
140569,http://legis.senado.gov.br/dadosabertos/materia/140569,2020-02-06,SUG,,00001,2020,SUG 1/2020,Sim
140570,http://legis.senado.gov.br/dadosabertos/materia/140570,2020-02-06,SUG,,00002,2020,SUG 2/2020,Sim
140852,http://legis.senado.gov.br/dadosabertos/materia/140852,2020-03-03,SUG,,00003,2020,SUG 3/2020,Sim
140399,http://legis.senado.gov.br/dadosabertos/materia/140399,2020-01-08,VET,,00001,2020,VET 1/2020,Sim
140400,http://legis.senado.gov.br/dadosabertos/materia/140400,2020-01-09,VET,,00002,2020,VET 2/2020,Sim
